Humidity,Wet Bulb Temperature,Wind Speed,Solar Radiation
69,1.2,3.2,486
55,3.4,2.9,623
57,-0.1,2.2,677
66,0.5,3.2,614
67,0.9,3.0,692
52,3.4,2.9,676
58,0.1,2.3,698
65,1.2,2.9,747
59,0.4,2.2,450
52,3.4,2.9,785
48,3.4,3.3,697
66,1.3,3.6,699
52,3.4,3.1,276
66,1.6,3.8,657
58,3.4,3.3,472
68,2.0,4.1,513
73,2.4,3.8,245
61,3.4,5.1,172
68,3.4,4.1,98
75,2.9,3.0,100
70,3.4,5.1,0
72,2.8,3.2,7
75,3.4,2.7,3
68,3.4,5.3,0
70,3.4,3.7,0
66,3.5,4.2,2
81,4.2,2.0,4
73,3.4,2.5,0
61,4.6,3.0,2
53,4.0,2.2,3
46,3.4,2.6,0
51,3.9,3.4,3
46,4.4,2.5,1
53,4.2,2.3,3
44,3.4,4.6,0
49,4.7,0.6,1
47,3.4,3.6,0
54,4.8,3.6,3
49,3.4,7.3,0
51,4.7,1.6,1
59,4.6,4.6,3
52,3.4,6.0,0
59,4.4,5.6,3
54,4.5,1.9,1
60,4.3,4.6,3
52,3.4,6.0,0
53,4.6,2.8,1
52,3.4,6.9,0
53,4.6,3.0,2
58,4.5,4.4,3
52,3.4,6.5,0
57,4.5,6.7,3
55,4.4,4.1,2
59,4.4,6.2,9
53,3.4,4.4,3
58,4.8,5.1,43
50,3.4,5.9,45
52,4.8,3.7,48
55,5.3,6.1,120
52,6.3,5.5,217
49,5.9,3.9,162
47,3.4,5.1,142
49,6.7,7.5,238
45,3.4,7.2,184
47,6.4,2.6,220
45,7.4,3.4,467
43,3.4,7.5,431
46,7.9,7.6,477
40,3.4,2.6,309
42,9.3,6.6,600
41,8.5,3.3,292
37,3.4,4.0,238
39,9.7,6.4,384
41,8.9,1.4,266
36,3.4,2.5,313
39,9.5,0.9,327
37,10.5,9.2,570
37,11.1,8.0,425
35,3.4,1.5,279
38,10.1,1.4,225
36,10.9,2.2,120
33,3.4,2.2,140
38,11.3,4.9,161
37,10.7,1.1,57
40,11.7,5.6,69
34,3.4,1.9,99
62,3.4,0.4,0
41,11.3,3.6,5
38,11.0,1.8,1
52,8.6,3.3,0
56,3.4,2.4,0
41,10.9,4.2,2
58,7.3,0.7,0
54,3.4,2.1,0
44,10.7,3.7,2
48,10.6,3.8,2
55,3.4,1.1,0
57,6.9,2.0,1
65,6.6,2.6,1
74,6.9,1.6,3
71,3.4,6.6,0
83,3.2,9.8,0
85,5.3,6.4,3
83,4.1,3.3,2
89,4.2,3.6,2
85,3.4,7.1,0
91,4.6,6.7,3
85,3.4,7.4,0
93,4.4,7.4,3
90,3.9,4.0,2
91,3.7,5.1,2
93,4.1,7.6,3
84,3.4,7.8,0
85,3.4,8.4,0
94,3.9,8.2,3
91,3.4,5.4,2
93,4.0,6.9,3
85,3.4,7.1,0
91,3.6,4.5,2
93,3.9,7.9,3
84,3.4,8.0,0
91,3.6,4.9,2
90,3.6,5.6,3
82,3.4,8.5,0
93,4.0,9.0,5
93,4.0,7.3,30
84,3.4,7.2,18
90,3.7,5.2,16
92,4.0,6.1,96
84,3.4,7.9,77
90,3.7,5.2,49
89,4.0,5.2,71
82,3.4,8.2,80
91,4.4,6.5,213
92,4.5,6.1,233
82,3.4,6.2,393
89,4.0,4.5,144
89,4.7,5.4,771
82,3.4,3.7,499
89,4.0,3.8,225
81,3.4,5.9,616
89,4.8,4.9,426
88,4.0,5.6,294
89,4.1,4.6,118
82,3.4,8.0,149
90,4.6,8.3,292
81,3.4,8.8,45
90,4.4,6.1,43
88,4.2,4.4,64
89,4.5,6.2,23
87,4.3,4.4,27
82,3.4,5.9,28
86,3.4,5.0,12
91,4.0,3.7,15
95,4.6,5.5,22
94,4.4,3.2,6
88,3.4,5.3,7
97,4.8,4.3,7
98,4.8,7.5,4
88,3.4,5.9,0
95,4.4,3.1,3
95,4.5,2.2,2
97,5.1,5.2,3
89,3.4,2.5,0
95,4.7,2.1,2
98,5.6,3.0,4
89,3.4,4.7,0
95,4.6,5.2,2
97,5.7,4.4,3
88,3.4,8.3,0
96,4.5,5.2,3
98,5.0,5.4,3
87,3.4,7.9,0
88,3.2,6.8,0
96,4.1,4.0,3
99,4.6,6.0,3
88,3.2,6.2,0
99,4.7,3.8,3
95,4.2,3.3,3
96,4.3,3.7,3
88,3.2,6.4,0
99,4.8,4.4,4
89,3.2,3.9,0
96,4.5,1.7,2
100,4.9,2.3,4
100,5.3,3.1,3
89,3.2,1.7,0
96,4.7,1.6,2
96,5.4,1.6,2
90,3.2,1.4,0
100,5.4,1.0,4
90,3.2,5.2,0
95,4.9,1.5,2
99,5.9,1.4,3
95,4.9,1.7,3
99,5.4,2.4,7
90,3.2,2.8,0
98,5.9,1.4,16
89,3.2,2.8,11
94,4.9,2.6,13
94,5.1,1.2,25
89,3.2,4.2,25
99,5.3,3.5,33
99,4.5,5.6,28
95,3.9,3.9,28
89,3.2,7.4,30
99,4.5,5.6,40
88,3.2,8.2,31
95,3.5,5.2,26
99,3.6,8.0,64
99,3.6,8.0,40
83,3.2,10.9,66
91,2.0,4.0,42
91,2.7,7.0,146
98,3.1,9.0,188
90,2.8,5.5,342
82,3.2,10.5,329
96,3.3,8.7,374
94,3.0,7.2,44
81,3.2,11.0,68
87,2.7,5.7,57
90,2.4,6.0,34
89,1.7,3.3,22
82,3.2,8.8,20
90,1.7,2.9,27
91,1.8,5.3,24
87,1.0,2.7,6
79,3.2,4.9,1
89,1.3,3.9,6
83,0.4,6.3,4
81,-0.1,5.7,4
73,3.2,4.8,0
79,-0.2,4.5,3
80,-0.4,6.8,4
72,3.2,4.2,0
71,3.2,4.5,0
77,-0.5,1.5,3
80,-0.5,4.6,4
69,3.5,7.1,0
77,-0.7,4.5,4
77,-1.1,4.7,4
69,3.2,5.2,0
74,-0.8,3.1,3
76,-1.0,3.4,4
68,3.2,2.9,0
69,3.2,2.5,0
80,-0.3,5.8,4
76,-0.8,1.9,3
80,-0.3,2.7,4
70,3.2,3.6,0
70,3.2,2.5,0
78,-0.7,2.7,4
74,-0.7,1.4,3
78,-0.5,3.2,4
70,3.2,2.5,0
75,-0.8,1.4,9
77,-0.3,2.7,9
70,3.2,1.9,6
77,-0.4,0.7,46
68,3.2,1.3,51
77,-0.2,1.7,118
69,3.2,1.4,197
75,-0.5,1.2,133
67,3.2,1.2,280
76,-0.1,2.6,692
75,0.2,1.9,617
76,0.1,2.6,201
68,3.2,2.2,732
75,0.3,2.5,771
75,0.3,2.5,779
74,0.6,1.1,728
70,3.2,1.8,739
67,3.2,2.0,764
76,0.5,2.7,712
77,0.9,2.8,791
67,3.2,2.6,735
78,1.1,3.0,767
75,0.7,3.4,737
80,1.5,3.0,686
75,0.7,3.5,635
70,3.5,4.0,642
70,3.5,3.7,510
78,1.5,3.8,551
77,1.0,3.6,41
79,1.4,3.1,307
78,2.0,3.2,373
72,3.5,2.6,334
82,2.4,4.2,185
74,3.5,3.3,152
80,1.7,2.2,26
74,3.5,2.3,6
84,2.2,3.6,13
76,3.5,2.5,0
83,2.2,2.6,4
80,1.9,2.5,2
78,3.5,2.6,0
85,2.8,4.6,3
78,3.5,3.5,0
87,3.5,3.0,4
80,2.6,3.5,2
86,3.3,1.4,4
82,3.3,3.3,2
81,3.5,2.8,0
81,9.4,4.2,0
84,3.4,2.1,3
81,3.4,2.1,2
88,3.3,0.8,4
75,3.4,2.3,2
75,3.5,2.5,0
80,3.4,3.6,2
88,4.0,2.6,3
79,3.5,3.0,0
81,3.5,3.9,0
83,3.5,2.8,2
81,3.3,2.5,3
76,3.7,2.6,2
82,2.7,3.5,4
83,3.5,3.5,0
76,3.5,3.3,0
77,3.1,3.4,2
84,2.3,3.2,4
78,2.6,2.9,2
85,2.0,3.1,3
78,3.5,2.9,0
73,3.5,1.5,24
76,2.6,2.3,32
86,1.8,3.2,23
70,3.5,1.4,132
75,3.1,2.7,195
83,2.3,2.2,170
78,3.5,4.6,354
79,3.1,4.8,242
77,3.0,2.8,293
80,3.9,2.9,477
80,3.1,4.5,572
79,3.5,4.3,473
82,4.5,4.0,638
79,3.5,3.8,636
81,3.4,4.5,685
77,3.5,5.6,714
84,4.4,4.5,730
83,3.7,3.2,750
83,3.8,2.4,758
83,5.0,4.2,763
77,3.5,3.5,743
82,4.6,1.6,670
85,4.8,5.3,667
79,3.5,3.2,721
78,3.5,2.9,624
79,4.6,1.4,598
83,4.8,4.7,654
76,4.4,0.3,188
83,4.6,5.6,325
78,3.5,2.1,296
74,3.5,2.1,194
83,4.7,2.1,168
72,4.5,1.0,135
75,3.5,3.6,76
73,4.6,1.3,82
84,4.7,4.7,82
74,3.5,1.8,4
70,4.6,0.9,6
83,4.5,1.8,12
82,4.5,2.0,3
72,3.5,3.4,0
68,4.7,1.8,2
73,4.5,1.3,2
75,3.5,1.5,0
84,4.6,1.4,4
73,5.1,3.8,2
84,5.1,1.7,3
76,9.4,1.2,0
76,9.4,1.2,0
85,5.2,1.1,3
76,5.3,2.5,1
79,6.9,0.5,0
84,5.6,1.0,3
77,6.0,3.3,1
76,6.9,3.1,3
82,9.4,3.8,0
71,7.2,4.1,1
83,9.4,2.2,0
77,6.5,2.8,3
64,7.4,2.9,1
79,9.4,1.9,0
63,7.4,2.4,1
78,6.2,1.9,3
63,7.5,3.1,1
78,6.1,2.1,3
80,9.4,2.5,0
77,6.0,2.3,20
67,6.9,2.0,30
81,9.4,3.2,17
64,7.1,2.6,183
79,6.9,2.5,81
71,6.7,3.5,218
57,6.9,3.1,278
64,7.8,3.6,306
63,7.9,1.4,461
51,6.9,5.0,576
56,9.1,1.9,567
57,9.4,3.4,541
72,7.9,1.6,555
65,6.9,3.6,557
51,10.6,4.2,547
50,11.1,4.7,738
69,6.9,2.8,665
56,9.7,3.2,663
64,6.9,3.0,625
55,10.1,4.0,696
45,11.6,5.5,556
38,10.9,3.6,214
64,6.9,1.5,310
69,8.0,1.5,266
57,6.9,5.9,246
55,11.0,2.8,182
38,10.9,3.2,271
61,10.2,3.3,93
60,9.7,2.4,73
60,6.9,4.2,90
69,6.9,3.0,20
68,8.9,4.5,38
69,8.6,3.3,36
90,8.0,2.6,12
87,8.0,2.0,6
84,6.9,2.8,7
87,7.6,2.4,2
83,6.9,2.9,0
89,7.2,3.4,4
90,7.2,2.8,3
82,6.9,1.3,0
84,6.8,2.8,1
83,6.2,2.6,1
79,6.9,2.8,0
86,6.1,2.6,3
78,6.9,2.9,0
80,5.9,1.5,2
82,5.8,3.8,3
79,6.9,2.4,0
81,6.4,2.5,1
83,6.2,3.6,3
81,6.4,1.6,1
77,6.5,3.4,0
84,6.4,3.5,3
77,6.2,2.1,1
72,6.9,3.8,0
79,6.2,4.3,3
77,6.2,1.5,1
75,6.9,6.1,0
80,6.2,3.3,3
77,6.3,2.8,1
79,6.2,4.9,3
73,6.9,3.3,0
73,6.9,4.5,0
78,6.2,3.3,3
76,6.0,2.1,1
72,6.9,4.8,0
79,6.0,3.4,3
75,6.0,3.4,1
76,5.4,4.3,3
71,6.9,3.3,0
74,5.5,2.9,2
71,6.9,2.2,8
74,5.3,2.8,9
76,5.2,4.7,11
73,5.0,2.0,43
75,5.0,3.4,44
70,6.9,6.1,44
73,5.2,3.0,116
70,6.9,2.2,87
74,5.1,4.6,105
69,6.9,4.7,114
73,5.2,3.1,111
73,5.2,3.2,115
66,6.9,4.0,138
80,5.3,4.4,178
69,5.1,1.9,125
82,5.4,3.5,426
72,5.0,4.2,307
64,6.9,2.2,394
83,5.1,4.6,706
73,6.9,4.3,325
82,5.6,1.5,298
77,5.3,1.0,350
82,4.9,3.2,219
74,6.9,2.6,159
76,4.9,0.7,133
82,5.2,2.8,447
75,6.9,2.2,753
76,6.9,1.5,167
81,4.6,1.3,379
82,4.8,3.2,581
77,4.7,2.6,215
76,6.9,3.5,367
84,4.6,3.4,335
83,4.5,3.8,187
79,4.1,2.7,24
79,6.9,1.7,161
77,6.5,2.3,10
79,3.8,2.1,10
83,4.0,2.7,16
77,6.5,2.3,0
79,3.6,1.6,2
84,3.8,2.4,4
79,3.6,1.9,2
83,3.7,2.7,4
78,6.5,0.9,0
79,6.5,1.6,0
85,3.9,1.3,4
74,4.2,2.0,2
80,6.5,1.3,0
74,4.4,0.5,2
85,3.7,0.8,4
85,3.8,1.5,4
74,6.5,1.8,0
74,4.4,0.5,2
73,6.5,2.3,0
85,3.5,1.6,4
84,3.6,1.9,4
73,6.5,1.4,0
72,4.5,0.0,2
85,3.2,1.9,4
74,4.5,0.9,2
75,6.5,0.5,0
75,6.5,0.2,0
82,4.7,0.6,2
86,3.1,0.7,4
89,4.2,1.5,2
82,6.5,1.1,0
82,3.0,0.9,4
86,6.5,0.3,0
89,3.8,0.9,2
87,3.5,0.9,4
85,6.5,1.0,32
88,3.9,0.9,55
91,4.2,2.0,26
84,4.8,0.8,181
79,6.5,0.5,196
80,4.3,1.4,252
90,4.5,2.9,357
84,4.3,3.2,435
79,6.5,2.2,375
82,4.2,4.1,591
80,6.5,4.5,534
90,5.0,3.1,528
79,4.3,4.2,714
88,4.8,3.1,658
74,6.5,4.8,561
74,4.2,3.9,759
73,6.5,4.4,734
79,4.6,2.6,758
76,4.3,3.6,791
77,5.2,2.8,802
73,6.5,3.1,770
69,4.6,3.6,744
69,6.5,1.6,729
71,4.9,2.7,769
63,4.7,3.1,644
63,6.5,2.2,661
74,5.0,2.6,655
61,4.9,3.6,478
72,5.4,3.3,509
67,6.5,3.0,532
63,6.5,2.7,354
75,5.3,2.9,381
64,5.5,2.8,317
63,6.5,1.5,154
55,5.0,2.9,39
74,5.1,1.6,102
70,5.0,2.5,12
46,4.5,1.6,7
64,6.5,2.2,6
41,4.3,2.2,1
75,5.1,1.4,3
59,6.5,3.4,0
51,6.5,5.1,0
68,5.1,3.6,3
42,4.6,2.4,1
48,4.7,1.0,1
52,6.5,5.9,0
65,5.2,3.6,3
55,5.1,2.4,1
57,6.5,4.2,0
75,5.6,2.4,3
58,6.0,2.6,3
61,5.8,2.9,1
69,4.9,4.6,0
57,6.1,3.0,1
57,5.7,3.7,3
72,6.5,2.6,0
52,5.7,2.2,1
59,5.5,2.4,3
52,6.5,2.7,0
54,5.6,3.2,1
59,6.5,3.4,0
59,5.3,2.4,3
57,5.0,2.9,3
54,5.3,3.2,1
64,6.5,5.5,0
54,5.0,3.0,1
57,4.7,3.3,3
64,6.5,7.3,0
56,4.4,4.5,3
69,6.5,7.1,0
54,4.7,3.7,1
57,4.6,3.2,22
57,5.0,2.8,17
69,6.5,3.4,13
64,6.5,4.4,184
54,4.8,4.2,107
59,5.3,3.9,120
62,4.9,3.8,92
52,5.6,3.6,93
49,5.3,1.8,103
48,4.9,3.6,77
47,6.0,1.3,109
51,6.0,5.8,74
54,6.6,4.5,74
45,4.9,4.9,112
49,6.7,3.2,85
50,7.2,3.4,49
51,7.2,4.8,77
56,4.9,5.5,54
43,8.7,1.5,328
48,8.9,4.9,424
41,4.9,3.8,579
46,10.3,1.9,218
49,10.5,7.8,945
44,4.9,9.0,134
59,11.2,6.7,137
48,4.9,6.7,217
52,11.3,1.8,152
60,4.9,5.0,49
62,11.7,1.5,34
72,11.4,6.7,63
66,4.9,5.4,48
67,12.0,1.2,48
73,12.2,7.1,32
77,12.6,1.7,22
87,12.4,5.0,22
74,4.9,7.8,26
87,12.9,1.9,4
91,13.0,6.0,4
83,4.9,9.3,1
84,13.3,2.9,0
90,13.0,5.8,2
80,4.9,8.2,0
88,13.9,2.8,0
84,4.9,6.1,0
88,14.0,2.1,0
85,4.9,3.2,0
93,13.9,4.8,3
88,13.9,0.9,0
84,4.9,7.5,0
93,14.3,4.4,2
85,5.8,4.7,0
89,14.1,1.4,0
93,14.3,6.8,2
90,14.5,8.0,2
83,4.9,9.0,0
87,14.1,1.3,0
92,14.8,6.1,2
87,14.8,2.6,0
83,4.9,4.4,0
91,15.0,6.2,2
83,4.9,5.7,0
87,14.6,1.7,0
90,15.0,6.3,2
83,4.9,11.5,0
87,14.8,1.8,0
90,15.4,5.5,2
82,4.9,5.3,0
86,15.1,2.4,0
85,4.9,6.0,0
94,15.4,4.7,2
89,15.2,1.2,0
85,4.9,5.6,0
88,15.1,1.0,0
90,15.5,4.8,5
88,15.4,5.8,37
87,15.1,1.5,9
84,4.9,3.5,10
86,15.3,6.1,36
85,4.9,4.0,11
85,15.1,1.4,21
85,15.3,6.6,407
77,4.9,2.8,324
82,15.5,1.6,433
70,4.9,5.0,919
75,15.6,1.9,343
79,15.8,7.7,187
77,15.7,7.0,120
67,4.9,5.1,530
74,15.7,3.2,186
71,15.9,4.2,101
77,16.0,8.1,55
64,4.9,8.1,88
62,4.9,6.6,725
68,16.4,4.1,209
78,16.8,9.2,774
77,15.1,6.4,775
67,14.3,2.0,689
63,4.9,5.6,141
85,4.9,4.3,382
92,7.4,4.8,175
91,5.7,3.4,324
92,6.2,3.1,520
91,5.3,2.2,70
85,4.9,3.8,84
61,4.9,5.1,20
67,10.8,5.7,65
66,10.6,0.5,28
60,5.8,5.8,3
65,9.8,8.0,7
63,9.6,1.7,2
59,5.8,9.0,0
61,8.2,1.5,0
63,8.3,9.0,3
66,8.1,4.6,3
63,5.8,3.6,0
65,8.1,1.2,1
71,7.8,6.4,3
67,5.8,3.8,0
68,7.8,1.7,1
82,7.7,3.5,3
87,5.8,3.1,0
91,5.0,3.3,2
87,5.8,3.2,0
92,5.0,2.9,3
96,5.3,3.1,4
92,4.9,1.8,2
87,5.8,2.3,0
95,5.0,3.5,3
94,5.0,3.4,3
86,5.8,3.7,0
90,5.2,2.9,3
88,4.1,3.6,2
81,5.8,4.6,0
91,4.0,5.5,3
88,3.5,1.6,2
79,5.8,4.1,0
90,3.5,6.3,4
88,3.6,3.5,4
84,3.6,2.2,2
78,5.8,3.1,0
87,3.5,1.0,3
69,5.8,1.8,0
80,3.5,0.0,2
69,5.8,1.4,9
84,3.5,1.8,14
77,3.3,1.0,9
77,3.2,1.4,75
69,5.8,1.1,113
84,3.5,1.6,74
71,5.8,0.3,97
77,3.4,1.6,93
80,3.4,2.8,148
77,3.7,1.0,189
82,3.8,2.0,167
72,5.8,2.0,227
78,3.6,1.1,281
72,5.8,1.2,257
76,3.9,1.8,326
77,3.6,2.2,239
68,5.8,1.6,945
76,4.1,1.3,300
74,5.8,3.3,262
73,4.8,1.7,305
78,4.1,3.7,203
81,4.5,2.7,139
81,4.4,3.4,285
73,5.8,4.0,537
77,5.1,4.6,204
77,5.8,3.4,147
62,6.6,4.9,176
66,6.0,1.5,39
65,5.8,3.3,156
73,6.2,4.0,154
57,5.8,4.1,82
64,6.3,3.0,193
81,6.1,6.3,18
81,5.8,3.1,9
85,5.4,1.5,33
79,4.2,2.9,27
76,5.8,3.5,14
79,4.9,2.1,11
74,4.7,0.9,2
72,5.8,2.9,0
82,4.5,1.7,3
66,5.8,2.8,0
81,4.7,3.0,3
74,4.5,1.8,2
48,5.8,3.3,0
51,2.0,3.2,4
50,2.0,1.4,2
51,1.5,4.3,3
47,5.8,1.7,0
50,1.7,1.9,2
47,8.7,3.3,0
50,1.0,4.5,3
50,1.1,1.7,2
49,5.8,6.0,0
53,0.7,1.4,2
54,0.6,4.0,3
57,0.1,4.5,4
55,0.3,1.9,3
51,5.8,7.2,0
58,-0.5,3.2,4
55,-0.4,2.3,3
52,5.8,3.0,0
50,5.8,1.4,0
54,-1.2,6.0,4
48,5.8,3.0,0
52,-1.5,1.9,3
58,-1.5,5.8,4
61,-1.3,4.1,4
50,5.8,5.2,0
65,-0.9,5.1,19
55,5.8,2.8,13
62,-0.1,2.5,31
67,-0.3,5.9,55
63,8.7,2.7,31
75,8.7,5.1,157
74,0.3,2.3,119
80,0.4,3.6,129
69,8.7,2.2,121
68,1.1,3.2,66
72,0.8,6.7,52
56,1.8,1.9,319
65,8.7,4.8,45
64,1.8,6.8,256
69,8.7,8.2,135
67,1.4,2.2,319
73,-0.1,5.2,220
83,0.4,1.9,864
77,0.3,8.5,288
75,8.7,6.1,185
92,-0.1,9.5,136
83,0.5,2.1,317
68,8.7,3.9,253
58,0.4,4.4,68
53,8.7,5.7,831
71,0.7,5.9,596
56,-0.2,3.2,542
49,8.7,6.0,550
77,-0.6,9.3,30
51,8.7,6.4,364
73,-1.0,7.8,62
61,0.2,5.9,406
51,-0.4,2.6,52
57,-0.9,6.2,220
63,8.7,9.7,13
59,-0.6,6.6,30
53,8.7,4.1,11
55,-1.3,1.2,3
41,-2.1,6.4,4
43,8.7,3.3,0
39,-2.5,4.2,4
41,-2.3,1.5,3
36,8.7,5.6,0
37,8.7,2.1,0
42,-2.8,3.2,4
44,-3.2,1.1,4
39,7.8,1.7,0
42,-2.9,1.3,3
45,-3.2,1.6,4
44,-2.8,1.4,3
41,8.7,0.9,0
51,-3.1,2.0,4
42,8.7,2.6,0
51,-2.9,2.4,4
39,-2.9,0.6,3
52,-2.9,1.3,4
42,8.7,1.4,0
51,-2.9,2.9,4
41,-2.6,1.3,3
41,8.7,3.8,0
42,-2.2,1.1,21
51,-2.6,4.0,22
40,8.7,3.7,16
41,8.7,4.2,81
45,-1.8,1.6,90
50,-2.3,5.7,98
43,-1.0,2.1,235
49,-1.4,5.3,219
41,8.7,8.7,271
48,0.0,4.8,373
40,8.7,6.0,289
41,-0.4,2.3,205
38,8.7,6.6,677
39,2.0,1.2,735
47,1.5,6.2,679
40,3.9,1.4,786
38,8.7,8.5,748
46,3.9,7.0,763
39,6.2,3.7,792
43,6.3,9.8,795
38,8.7,3.3,771
35,8.3,3.8,726
40,8.6,10.1,763
33,8.7,10.0,733
31,8.7,10.1,628
33,9.8,2.1,631
36,10.1,9.1,682
28,8.7,8.8,511
33,10.6,2.4,485
26,8.7,7.3,338
28,11.7,3.5,299
31,11.8,6.4,365
29,11.9,3.1,33
26,8.7,9.2,161
33,12.3,6.0,75
30,12.0,1.3,3
31,12.3,7.1,8
27,8.7,4.8,3
29,8.7,4.4,0
28,12.2,3.2,-2
30,12.6,9.4,1
38,12.9,7.8,1
30,8.7,1.8,0
33,12.6,4.8,-3
80,4.8,9.5,0
40,12.8,8.0,1
82,2.8,6.5,2
76,8.7,12.2,0
84,3.5,7.3,3
74,7.8,9.2,0
78,2.5,6.6,2
80,2.3,6.5,2
85,3.1,9.4,3
73,7.8,11.4,0
79,1.7,6.8,2
73,7.8,8.5,0
83,2.4,7.0,3
71,7.8,10.6,0
85,2.4,11.8,3
80,1.8,8.4,2
73,7.8,7.7,0
82,1.8,9.9,3
77,1.3,7.8,2
82,1.8,10.5,3
71,7.8,10.0,0
80,1.5,9.7,3
68,7.8,9.9,0
73,0.6,5.6,2
74,0.8,7.9,10
79,1.2,10.0,12
71,7.8,10.8,6
76,1.1,7.9,41
71,7.8,6.6,24
62,7.8,7.4,88
75,0.9,7.2,57
72,0.5,7.6,43
76,7.8,9.8,114
80,0.7,7.0,81
66,7.8,5.9,182
73,7.8,8.8,94
70,7.8,10.2,177
75,7.8,7.4,173
65,7.8,5.4,169
64,7.8,7.1,61
61,7.8,7.6,30
66,-1.0,5.3,9
61,7.8,5.3,0
56,7.8,7.8,0
57,7.8,4.4,0
54,7.8,3.3,0
54,7.8,3.1,0
61,7.8,2.5,0
56,7.8,4.5,0
52,7.8,5.3,0
52,7.8,5.0,0
50,7.8,5.7,0
47,7.8,4.3,64
42,7.8,5.0,241
41,7.8,3.9,426
45,-2.5,5.0,493
47,-2.2,3.2,651
44,7.8,2.3,586
42,7.8,3.9,710
53,-1.9,3.5,767
46,7.8,2.9,792
42,-2.5,2.8,807
42,7.8,2.3,801
44,-1.6,3.0,819
51,7.8,1.9,767
57,-0.4,2.4,757
54,7.8,2.3,655
62,0.4,3.2,641
67,1.3,3.0,492
59,7.9,5.6,550
66,7.9,5.3,105
63,2.9,2.0,95
55,7.9,7.2,51
51,3.6,2.7,42
51,7.9,6.3,0
51,3.7,2.3,3
65,3.7,1.4,2
64,7.9,8.2,0
62,7.9,10.6,0
61,3.8,2.2,2
61,3.7,1.8,2
65,7.9,4.5,0
54,3.6,3.0,2
54,7.9,6.0,0
53,3.7,2.1,2
51,7.9,5.9,0
52,7.9,5.0,0
53,3.8,4.9,2
59,7.9,4.5,0
54,3.9,2.7,2
52,4.1,1.0,1
49,7.9,2.9,0
53,7.9,1.7,0
55,4.1,1.3,2
64,4.3,1.5,2
63,7.9,6.2,0
61,4.7,3.0,2
54,7.9,6.9,0
57,5.5,1.1,20
55,7.9,5.0,0
60,6.4,1.6,47
62,7.9,8.0,0
73,7.9,3.4,0
71,7.0,3.0,42
74,7.9,3.7,0
74,7.5,3.4,49
81,7.9,4.4,0
84,7.7,1.8,45
83,7.9,2.6,0
85,8.1,2.7,47
84,7.9,1.9,0
88,8.5,1.7,74
88,9.2,2.1,56
84,7.9,3.0,0
88,9.5,1.8,38
83,7.9,3.4,0
79,7.9,2.7,0
86,9.3,1.6,34
80,8.7,0.9,28
79,7.9,1.7,0
89,8.6,1.0,7
79,7.9,2.2,0
90,8.5,1.2,3
80,7.9,2.0,0
80,7.9,1.7,0
85,8.0,1.1,2
80,7.9,2.4,0
84,7.8,2.5,2
87,7.5,1.9,2
83,7.9,2.5,0
82,7.2,1.8,2
76,7.9,2.3,0
74,5.7,3.0,0
81,6.6,1.5,2
76,7.9,3.4,0
82,5.1,2.7,2
73,7.9,5.0,0
77,4.1,2.2,2
77,3.7,1.4,2
72,7.9,2.4,0
71,7.9,3.4,0
76,3.3,2.8,2
75,3.1,2.3,2
72,7.9,4.6,0
75,7.9,5.8,0
78,2.9,2.7,2
71,5.7,3.8,0
76,2.6,2.1,11
78,2.4,3.0,44
69,5.7,4.7,0
79,5.7,3.0,0
73,2.1,2.0,90
80,2.2,2.1,336
70,5.7,4.9,0
65,5.7,4.0,0
77,2.5,2.9,196
83,1.9,6.3,280
81,5.7,5.0,0
81,2.1,2.9,271
78,5.7,4.6,0
77,1.6,7.1,61
72,5.7,6.5,0
79,1.9,6.4,69
72,5.7,4.4,0
77,2.2,4.5,42
78,2.5,3.3,148
62,5.7,5.0,0
60,2.4,3.5,77
55,5.7,3.6,0
59,2.3,4.0,15
57,5.7,4.2,0
59,2.4,1.8,2
55,5.7,3.0,0
56,2.3,2.6,2
53,5.7,1.9,0
54,5.7,1.5,0
56,2.1,2.3,2
49,5.7,2.9,0
51,1.5,1.6,2
52,3.2,2.6,0
54,1.8,1.7,2
53,5.7,2.1,0
54,1.7,1.7,2
51,0.9,1.7,2
47,5.7,2.3,0
52,0.9,1.1,2
50,5.7,1.7,0
56,5.7,2.2,0
61,5.7,1.6,0
63,5.7,1.6,0
66,1.4,0.6,3
68,1.7,1.4,20
65,5.7,1.7,0
67,2.2,1.9,89
68,5.7,2.2,0
81,5.7,2.0,0
87,1.8,0.7,39
85,5.7,2.0,0
80,5.7,1.7,0
84,3.5,0.6,284
79,3.4,2.9,291
83,5.7,4.7,0
84,2.6,4.5,264
76,5.7,4.6,0
58,5.7,8.9,0
62,2.6,2.1,127
57,5.7,10.8,0
74,1.9,2.5,58
43,5.7,4.7,0
61,1.2,1.8,523
39,5.7,4.6,0
69,-0.1,1.4,133
52,0.4,5.3,21
40,5.7,5.9,0
38,-0.4,2.1,15
34,5.7,2.2,0
49,-0.6,2.5,3
51,3.2,3.3,0
64,3.2,4.9,0
62,-1.0,4.5,3
77,-1.8,7.7,3
86,3.2,4.4,0
93,-0.5,5.3,3
82,-1.3,9.2,3
69,3.2,8.5,0
62,3.2,8.1,0
63,-3.8,4.9,4
57,3.2,8.6,0
58,3.2,5.1,0
62,-4.2,3.9,4
59,3.2,6.1,0
62,-4.6,2.8,4
58,-5.1,1.3,4
50,3.2,5.1,0
55,3.2,7.3,0
61,-5.6,1.5,4
